,0,1,2
643,ECTM.S1SG1221,2017.11,
644,ECTM.S1SG1221,2017.12,
645,ECTM.S1SG1221,2018.01,
646,ECTM.S1SG1221,2018.02,
647,ECTM.S1SG1221,2018.03,
648,ECTM.S1SG1221,2018.04,
649,ECTM.S1SG1221,2018.05,
650,ECTM.S1SG1221,2018.06,
651,ECTM.S1SG1221,2018.07,
652,ECTM.S1SG1221,2018.08,
653,ECTM.S1SG1221,2018.09,
654,ECTM.S1SG1221,2018.1,
655,ECTM.S1SG1221,2018.11,
656,ECTM.S1SG1221,2018.12,
657,ECTM.S1SG1221,2019.01,
658,ECTM.S1SG1221,2019.02,
659,ECTM.S1SG1221,2019.03,
660,ECTM.S1SG1221,2019.04,
661,ECTM.S1SG1221,2019.05,
662,ECTM.S1SG1221,2019.06,
663,ECTM.S1SG1221,2019.07,
664,ECTM.S1SG1221,2019.08,
665,ECTM.S1SG1221,2019.09,
666,ECTM.S1SG1221,2019.1,
667,ECTM.S1SG1221,2019.11,
668,ECTM.S1SG1221,2019.12,
669,ECTM.S1SG1221,2020.01,
670,ECTM.S1SG1221,2020.02,
671,ECTM.S1SG1221,2020.03,
672,ECTM.S1SG1221,2020.04,
673,ECTM.S1SG1221,2020.05,
674,ECTM.S1SG1221,2020.06,
675,ECTM.S1SG1221,2020.07,
676,ECTM.S1SG1221,2020.08,
677,ECTM.S1SG1221,2020.09,
678,ECTM.S1SG1221,2020.1,
679,ECTM.S1SG1221,2020.11,
680,ECTM.S1SG1221,2020.12,
681,ECTM.S1SG1221,2021.01,
682,ECTM.S1SG1221,2021.02,
683,ECTM.S1SG1221,2021.03,
684,ECTM.S1SG1221,2021.04,
685,ECTM.S1AG1222,2007.01,67.5
686,ECTM.S1AG1222,2007.02,65.6
687,ECTM.S1AG1222,2007.03,72
688,ECTM.S1AG1222,2007.04,64.9
689,ECTM.S1AG1222,2007.05,62.4
690,ECTM.S1AG1222,2007.06,63.5
691,ECTM.S1AG1222,2007.07,62.4
692,ECTM.S1AG1222,2007.08,66
693,ECTM.S1AG1222,2007.09,66.7
694,ECTM.S1AG1222,2007.1,68.4
695,ECTM.S1AG1222,2007.11,77
696,ECTM.S1AG1222,2007.12,112.3
697,ECTM.S1AG1222,2008.01,73.2
698,ECTM.S1AG1222,2008.02,72.7
699,ECTM.S1AG1222,2008.03,74.5
700,ECTM.S1AG1222,2008.04,67.3
701,ECTM.S1AG1222,2008.05,69.3
702,ECTM.S1AG1222,2008.06,62.5
703,ECTM.S1AG1222,2008.07,64.2
704,ECTM.S1AG1222,2008.08,67.9
705,ECTM.S1AG1222,2008.09,65.6
706,ECTM.S1AG1222,2008.1,72.5
707,ECTM.S1AG1222,2008.11,80.6
708,ECTM.S1AG1222,2008.12,116.3
709,ECTM.S1AG1222,2009.01,81.9
710,ECTM.S1AG1222,2009.02,74.1
711,ECTM.S1AG1222,2009.03,78.3
712,ECTM.S1AG1222,2009.04,76.8
713,ECTM.S1AG1222,2009.05,78.1
714,ECTM.S1AG1222,2009.06,70
715,ECTM.S1AG1222,2009.07,75.7
716,ECTM.S1AG1222,2009.08,76.3
717,ECTM.S1AG1222,2009.09,74.7
718,ECTM.S1AG1222,2009.1,82.8
719,ECTM.S1AG1222,2009.11,83.4
720,ECTM.S1AG1222,2009.12,122.7
721,ECTM.S1AG1222,2010.01,84.4
722,ECTM.S1AG1222,2010.02,78.4
723,ECTM.S1AG1222,2010.03,80.8
724,ECTM.S1AG1222,2010.04,78.9
725,ECTM.S1AG1222,2010.05,74.1
726,ECTM.S1AG1222,2010.06,68.5
727,ECTM.S1AG1222,2010.07,74.5
728,ECTM.S1AG1222,2010.08,69.3
729,ECTM.S1AG1222,2010.09,72
730,ECTM.S1AG1222,2010.1,83.2
731,ECTM.S1AG1222,2010.11,88.2
732,ECTM.S1AG1222,2010.12,127.6
733,ECTM.S1AG1222,2011.01,87.8
734,ECTM.S1AG1222,2011.02,82.3
735,ECTM.S1AG1222,2011.03,87.7
736,ECTM.S1AG1222,2011.04,87.2
737,ECTM.S1AG1222,2011.05,80.6
738,ECTM.S1AG1222,2011.06,79.5
739,ECTM.S1AG1222,2011.07,84.7
740,ECTM.S1AG1222,2011.08,80
741,ECTM.S1AG1222,2011.09,84.9
742,ECTM.S1AG1222,2011.1,91.7
743,ECTM.S1AG1222,2011.11,91.2
744,ECTM.S1AG1222,2011.12,134.2
745,ECTM.S1AG1222,2012.01,89.3
746,ECTM.S1AG1222,2012.02,88.6
747,ECTM.S1AG1222,2012.03,94.3
748,ECTM.S1AG1222,2012.04,86.7
749,ECTM.S1AG1222,2012.05,87.6
750,ECTM.S1AG1222,2012.06,87.8
751,ECTM.S1AG1222,2012.07,85.6
752,ECTM.S1AG1222,2012.08,88.4
753,ECTM.S1AG1222,2012.09,89.3
754,ECTM.S1AG1222,2012.1,93.5
755,ECTM.S1AG1222,2012.11,102.5
756,ECTM.S1AG1222,2012.12,145.8
757,ECTM.S1AG1222,2013.01,100.3
758,ECTM.S1AG1222,2013.02,94.2
759,ECTM.S1AG1222,2013.03,105.6
760,ECTM.S1AG1222,2013.04,92.7
761,ECTM.S1AG1222,2013.05,93.9
762,ECTM.S1AG1222,2013.06,90.8
763,ECTM.S1AG1222,2013.07,90.3
764,ECTM.S1AG1222,2013.08,96
765,ECTM.S1AG1222,2013.09,89.4
766,ECTM.S1AG1222,2013.1,100.8
767,ECTM.S1AG1222,2013.11,109.9
768,ECTM.S1AG1222,2013.12,152
769,ECTM.S1AG1222,2014.01,104.5
770,ECTM.S1AG1222,2014.02,99.5
771,ECTM.S1AG1222,2014.03,106.4
772,ECTM.S1AG1222,2014.04,99.7
773,ECTM.S1AG1222,2014.05,102.1
774,ECTM.S1AG1222,2014.06,93.4
775,ECTM.S1AG1222,2014.07,94.1
776,ECTM.S1AG1222,2014.08,99.1
777,ECTM.S1AG1222,2014.09,94.7
778,ECTM.S1AG1222,2014.1,107.5
779,ECTM.S1AG1222,2014.11,114.4
780,ECTM.S1AG1222,2014.12,158.3
781,ECTM.S1AG1222,2015.01,115.4
782,ECTM.S1AG1222,2015.02,104.6
783,ECTM.S1AG1222,2015.03,111.5
784,ECTM.S1AG1222,2015.04,106.3
785,ECTM.S1AG1222,2015.05,110
786,ECTM.S1AG1222,2015.06,99.2
787,ECTM.S1AG1222,2015.07,104.8
788,ECTM.S1AG1222,2015.08,105.1
789,ECTM.S1AG1222,2015.09,104.9
790,ECTM.S1AG1222,2015.1,120.5
791,ECTM.S1AG1222,2015.11,121.7
792,ECTM.S1AG1222,2015.12,177.3
793,ECTM.S1AG1222,2016.01,124.6
794,ECTM.S1AG1222,2016.02,120.3
795,ECTM.S1AG1222,2016.03,122.8
796,ECTM.S1AG1222,2016.04,119.8
797,ECTM.S1AG1222,2016.05,113.1
798,ECTM.S1AG1222,2016.06,110.4
799,ECTM.S1AG1222,2016.07,116.9
800,ECTM.S1AG1222,2016.08,110.3
801,ECTM.S1AG1222,2016.09,116
802,ECTM.S1AG1222,2016.1,124.7
803,ECTM.S1AG1222,2016.11,130
804,ECTM.S1AG1222,2016.12,194.4
805,ECTM.S1AG1222,2017.01,131.7
806,ECTM.S1AG1222,2017.02,126.8
807,ECTM.S1AG1222,2017.03,134.4
808,ECTM.S1AG1222,2017.04,129.4
809,ECTM.S1AG1222,2017.05,121.7
810,ECTM.S1AG1222,2017.06,121.9
811,ECTM.S1AG1222,2017.07,122.8
812,ECTM.S1AG1222,2017.08,123.8
813,ECTM.S1AG1222,2017.09,128.6
814,ECTM.S1AG1222,2017.1,136.5
815,ECTM.S1AG1222,2017.11,146.9
816,ECTM.S1AG1222,2017.12,216.4
817,ECTM.S1AG1222,2018.01,145.5
818,ECTM.S1AG1222,2018.02,136.7
819,ECTM.S1AG1222,2018.03,153.8
820,ECTM.S1AG1222,2018.04,134.6
821,ECTM.S1AG1222,2018.05,133.9
822,ECTM.S1AG1222,2018.06,134.1
823,ECTM.S1AG1222,2018.07,129.6
824,ECTM.S1AG1222,2018.08,135.4
825,ECTM.S1AG1222,2018.09,136.7
826,ECTM.S1AG1222,2018.1,148.1
827,ECTM.S1AG1222,2018.11,159.6
828,ECTM.S1AG1222,2018.12,227.3
829,ECTM.S1AG1222,2019.01,156.8
830,ECTM.S1AG1222,2019.02,148.5
831,ECTM.S1AG1222,2019.03,160.7
832,ECTM.S1AG1222,2019.04,146.2
833,ECTM.S1AG1222,2019.05,146.3
834,ECTM.S1AG1222,2019.06,138.3
835,ECTM.S1AG1222,2019.07,135.6
836,ECTM.S1AG1222,2019.08,146.2
837,ECTM.S1AG1222,2019.09,138.5
838,ECTM.S1AG1222,2019.1,154.9
839,ECTM.S1AG1222,2019.11,173.1
840,ECTM.S1AG1222,2019.12,235.2
841,ECTM.S1AG1222,2020.01,162.9
842,ECTM.S1AG1222,2020.02,166
843,ECTM.S1AG1222,2020.03,192.8
844,ECTM.S1AG1222,2020.04,52.2
845,ECTM.S1AG1222,2020.05,166.6
846,ECTM.S1AG1222,2020.06,161.1
847,ECTM.S1AG1222,2020.07,172.5
848,ECTM.S1AG1222,2020.08,177.4
849,ECTM.S1AG1222,2020.09,174.7
850,ECTM.S1AG1222,2020.1,197
851,ECTM.S1AG1222,2020.11,183.9
852,ECTM.S1AG1222,2020.12,271.6
853,ECTM.S1AG1222,2021.01,180.1
854,ECTM.S1AG1222,2021.02,168.2
855,ECTM.S1AG1222,2021.03,175.5
856,ECTM.S1AG1222,2021.04,175.4
857,ECTM.S1SG1222,2007.03,
858,ECTM.S1SG1222,2007.04,
859,ECTM.S1SG1222,2007.05,
860,ECTM.S1SG1222,2007.06,
861,ECTM.S1SG1222,2007.07,
862,ECTM.S1SG1222,2007.08,
863,ECTM.S1SG1222,2007.09,
864,ECTM.S1SG1222,2007.1,
865,ECTM.S1SG1222,2007.11,
866,ECTM.S1SG1222,2007.12,
867,ECTM.S1SG1222,2008.01,
868,ECTM.S1SG1222,2008.02,
869,ECTM.S1SG1222,2008.03,
870,ECTM.S1SG1222,2008.04,
871,ECTM.S1SG1222,2008.05,
872,ECTM.S1SG1222,2008.06,
873,ECTM.S1SG1222,2008.07,
874,ECTM.S1SG1222,2008.08,
875,ECTM.S1SG1222,2008.09,
876,ECTM.S1SG1222,2008.1,
877,ECTM.S1SG1222,2008.11,
878,ECTM.S1SG1222,2008.12,
879,ECTM.S1SG1222,2009.01,
880,ECTM.S1SG1222,2009.02,
881,ECTM.S1SG1222,2009.03,
882,ECTM.S1SG1222,2009.04,
883,ECTM.S1SG1222,2009.05,
884,ECTM.S1SG1222,2009.06,
885,ECTM.S1SG1222,2009.07,
886,ECTM.S1SG1222,2009.08,
887,ECTM.S1SG1222,2009.09,
888,ECTM.S1SG1222,2009.1,
889,ECTM.S1SG1222,2009.11,
890,ECTM.S1SG1222,2009.12,
891,ECTM.S1SG1222,2010.01,
892,ECTM.S1SG1222,2010.02,
893,ECTM.S1SG1222,2010.03,
894,ECTM.S1SG1222,2010.04,
895,ECTM.S1SG1222,2010.05,
896,ECTM.S1SG1222,2010.06,
897,ECTM.S1SG1222,2010.07,
898,ECTM.S1SG1222,2010.08,
899,ECTM.S1SG1222,2010.09,
900,ECTM.S1SG1222,2010.1,
901,ECTM.S1SG1222,2010.11,
902,ECTM.S1SG1222,2010.12,
903,ECTM.S1SG1222,2011.01,
904,ECTM.S1SG1222,2011.02,
905,ECTM.S1SG1222,2011.03,
906,ECTM.S1SG1222,2011.04,
907,ECTM.S1SG1222,2011.05,
908,ECTM.S1SG1222,2011.06,
909,ECTM.S1SG1222,2011.07,
910,ECTM.S1SG1222,2011.08,
911,ECTM.S1SG1222,2011.09,
912,ECTM.S1SG1222,2011.1,
913,ECTM.S1SG1222,2011.11,
914,ECTM.S1SG1222,2011.12,
915,ECTM.S1SG1222,2012.01,
916,ECTM.S1SG1222,2012.02,
917,ECTM.S1SG1222,2012.03,
918,ECTM.S1SG1222,2012.04,
919,ECTM.S1SG1222,2012.05,
920,ECTM.S1SG1222,2012.06,
921,ECTM.S1SG1222,2012.07,
922,ECTM.S1SG1222,2012.08,
923,ECTM.S1SG1222,2012.09,
924,ECTM.S1SG1222,2012.1,
925,ECTM.S1SG1222,2012.11,
926,ECTM.S1SG1222,2012.12,
927,ECTM.S1SG1222,2013.01,
928,ECTM.S1SG1222,2013.02,
929,ECTM.S1SG1222,2013.03,
930,ECTM.S1SG1222,2013.04,
931,ECTM.S1SG1222,2013.05,
932,ECTM.S1SG1222,2013.06,
933,ECTM.S1SG1222,2013.07,
934,ECTM.S1SG1222,2013.08,
935,ECTM.S1SG1222,2013.09,
936,ECTM.S1SG1222,2013.1,
937,ECTM.S1SG1222,2013.11,
938,ECTM.S1SG1222,2013.12,
939,ECTM.S1SG1222,2014.01,
940,ECTM.S1SG1222,2014.02,
941,ECTM.S1SG1222,2014.03,
942,ECTM.S1SG1222,2014.04,
943,ECTM.S1SG1222,2014.05,
944,ECTM.S1SG1222,2014.06,
945,ECTM.S1SG1222,2014.07,
946,ECTM.S1SG1222,2014.08,
947,ECTM.S1SG1222,2014.09,
948,ECTM.S1SG1222,2014.1,
949,ECTM.S1SG1222,2014.11,
950,ECTM.S1SG1222,2014.12,
951,ECTM.S1SG1222,2015.01,
952,ECTM.S1SG1222,2015.02,
953,ECTM.S1SG1222,2015.03,
954,ECTM.S1SG1222,2015.04,
955,ECTM.S1SG1222,2015.05,
956,ECTM.S1SG1222,2015.06,
957,ECTM.S1SG1222,2015.07,
958,ECTM.S1SG1222,2015.08,
959,ECTM.S1SG1222,2015.09,
960,ECTM.S1SG1222,2015.1,
961,ECTM.S1SG1222,2015.11,
962,ECTM.S1SG1222,2015.12,
963,ECTM.S1SG1222,2016.01,
964,ECTM.S1SG1222,2016.02,
965,ECTM.S1SG1222,2016.03,
966,ECTM.S1SG1222,2016.04,
967,ECTM.S1SG1222,2016.05,
968,ECTM.S1SG1222,2016.06,
969,ECTM.S1SG1222,2016.07,
970,ECTM.S1SG1222,2016.08,
971,ECTM.S1SG1222,2016.09,
972,ECTM.S1SG1222,2016.1,
973,ECTM.S1SG1222,2016.11,
974,ECTM.S1SG1222,2016.12,
975,ECTM.S1SG1222,2017.01,
976,ECTM.S1SG1222,2017.02,
977,ECTM.S1SG1222,2017.03,
978,ECTM.S1SG1222,2017.04,
979,ECTM.S1SG1222,2017.05,
980,ECTM.S1SG1222,2017.06,
981,ECTM.S1SG1222,2017.07,
982,ECTM.S1SG1222,2017.08,
983,ECTM.S1SG1222,2017.09,
984,ECTM.S1SG1222,2017.1,
985,ECTM.S1SG1222,2017.11,
986,ECTM.S1SG1222,2017.12,
987,ECTM.S1SG1222,2018.01,
988,ECTM.S1SG1222,2018.02,
989,ECTM.S1SG1222,2018.03,
990,ECTM.S1SG1222,2018.04,
991,ECTM.S1SG1222,2018.05,
992,ECTM.S1SG1222,2018.06,
993,ECTM.S1SG1222,2018.07,
994,ECTM.S1SG1222,2018.08,
995,ECTM.S1SG1222,2018.09,
996,ECTM.S1SG1222,2018.1,
997,ECTM.S1SG1222,2018.11,
998,ECTM.S1SG1222,2018.12,
999,ECTM.S1SG1222,2019.01,
1000,ECTM.S1SG1222,2019.02,
1001,ECTM.S1SG1222,2019.03,
1002,ECTM.S1SG1222,2019.04,
1003,ECTM.S1SG1222,2019.05,
1004,ECTM.S1SG1222,2019.06,
1005,ECTM.S1SG1222,2019.07,
1006,ECTM.S1SG1222,2019.08,
1007,ECTM.S1SG1222,2019.09,
1008,ECTM.S1SG1222,2019.1,
1009,ECTM.S1SG1222,2019.11,
1010,ECTM.S1SG1222,2019.12,
1011,ECTM.S1SG1222,2020.01,
1012,ECTM.S1SG1222,2020.02,
1013,ECTM.S1SG1222,2020.03,
1014,ECTM.S1SG1222,2020.04,
1015,ECTM.S1SG1222,2020.05,
1016,ECTM.S1SG1222,2020.06,
1017,ECTM.S1SG1222,2020.07,
1018,ECTM.S1SG1222,2020.08,
1019,ECTM.S1SG1222,2020.09,
1020,ECTM.S1SG1222,2020.1,
1021,ECTM.S1SG1222,2020.11,
1022,ECTM.S1SG1222,2020.12,
1023,ECTM.S1SG1222,2021.01,
1024,ECTM.S1SG1222,2021.02,
1025,ECTM.S1SG1222,2021.03,
1026,ECTM.S1SG1222,2021.04,
1027,ECTM.S1AG1310,2007.02,333.6
1028,ECTM.S1AG1310,2007.03,383.9
1029,ECTM.S1AG1310,2007.04,360.7
1030,ECTM.S1AG1310,2007.05,369
1031,ECTM.S1AG1310,2007.06,366.7
1032,ECTM.S1AG1310,2007.07,370.5
1033,ECTM.S1AG1310,2007.08,377.6
1034,ECTM.S1AG1310,2007.09,388.6
1035,ECTM.S1AG1310,2007.1,411
1036,ECTM.S1AG1310,2007.11,426.4
1037,ECTM.S1AG1310,2007.12,531.3
1038,ECTM.S1AG1310,2008.01,384.1
1039,ECTM.S1AG1310,2008.02,356.5
1040,ECTM.S1AG1310,2008.03,383.3
1041,ECTM.S1AG1310,2008.04,359.5
1042,ECTM.S1AG1310,2008.05,371.8
1043,ECTM.S1AG1310,2008.06,349.1
1044,ECTM.S1AG1310,2008.07,396.4
1045,ECTM.S1AG1310,2008.08,401.8
1046,ECTM.S1AG1310,2008.09,403.3
1047,ECTM.S1AG1310,2008.1,442.7
1048,ECTM.S1AG1310,2008.11,437.9
1049,ECTM.S1AG1310,2008.12,604.8
1050,ECTM.S1AG1310,2009.01,415.8
1051,ECTM.S1AG1310,2009.02,370.4
1052,ECTM.S1AG1310,2009.03,409.2
1053,ECTM.S1AG1310,2009.04,387.4
1054,ECTM.S1AG1310,2009.05,401.1
1055,ECTM.S1AG1310,2009.06,381
1056,ECTM.S1AG1310,2009.07,396.1
1057,ECTM.S1AG1310,2009.08,404.3
1058,ECTM.S1AG1310,2009.09,407.1
1059,ECTM.S1AG1310,2009.1,451.9
1060,ECTM.S1AG1310,2009.11,451.6
1061,ECTM.S1AG1310,2009.12,600.7
1062,ECTM.S1AG1310,2010.01,419.9
1063,ECTM.S1AG1310,2010.02,369.4
1064,ECTM.S1AG1310,2010.03,424.7
1065,ECTM.S1AG1310,2010.04,395.9
1066,ECTM.S1AG1310,2010.05,411.6
1067,ECTM.S1AG1310,2010.06,393.6
1068,ECTM.S1AG1310,2010.07,410.3
1069,ECTM.S1AG1310,2010.08,402.4
1070,ECTM.S1AG1310,2010.09,447.9
1071,ECTM.S1AG1310,2010.1,439.7
1072,ECTM.S1AG1310,2010.11,451.1
1073,ECTM.S1AG1310,2010.12,621.6
1074,ECTM.S1AG1310,2011.01,429.7
1075,ECTM.S1AG1310,2011.02,371.6
1076,ECTM.S1AG1310,2011.03,433.3
1077,ECTM.S1AG1310,2011.04,420.5
1078,ECTM.S1AG1310,2011.05,420.6
1079,ECTM.S1AG1310,2011.06,414.9
1080,ECTM.S1AG1310,2011.07,428.1
1081,ECTM.S1AG1310,2011.08,414.5
1082,ECTM.S1AG1310,2011.09,428.7
1083,ECTM.S1AG1310,2011.1,467.5
1084,ECTM.S1AG1310,2011.11,474.7
1085,ECTM.S1AG1310,2011.12,656.7
1086,ECTM.S1AG1310,2012.01,445.1
1087,ECTM.S1AG1310,2012.02,402.2
1088,ECTM.S1AG1310,2012.03,446.1
1089,ECTM.S1AG1310,2012.04,429.5
1090,ECTM.S1AG1310,2012.05,436.2
1091,ECTM.S1AG1310,2012.06,435.3
1092,ECTM.S1AG1310,2012.07,435.7
1093,ECTM.S1AG1310,2012.08,431.2
1094,ECTM.S1AG1310,2012.09,452.4
1095,ECTM.S1AG1310,2012.1,495.6
1096,ECTM.S1AG1310,2012.11,510.8
1097,ECTM.S1AG1310,2012.12,678.7
1098,ECTM.S1AG1310,2013.01,466.2
1099,ECTM.S1AG1310,2013.02,414.9
1100,ECTM.S1AG1310,2013.03,465.9
1101,ECTM.S1AG1310,2013.04,466.6
1102,ECTM.S1AG1310,2013.05,461.8
1103,ECTM.S1AG1310,2013.06,461.2
1104,ECTM.S1AG1310,2013.07,455.6
1105,ECTM.S1AG1310,2013.08,470.1
1106,ECTM.S1AG1310,2013.09,464.6
1107,ECTM.S1AG1310,2013.1,538.3
1108,ECTM.S1AG1310,2013.11,553.4
1109,ECTM.S1AG1310,2013.12,710.3
1110,ECTM.S1AG1310,2014.01,487.9
1111,ECTM.S1AG1310,2014.02,435.4
1112,ECTM.S1AG1310,2014.03,496.4
1113,ECTM.S1AG1310,2014.04,476.7
1114,ECTM.S1AG1310,2014.05,488.2
1115,ECTM.S1AG1310,2014.06,472
1116,ECTM.S1AG1310,2014.07,478.5
1117,ECTM.S1AG1310,2014.08,478.1
1118,ECTM.S1AG1310,2014.09,486.4
1119,ECTM.S1AG1310,2014.1,569
1120,ECTM.S1AG1310,2014.11,573.6
1121,ECTM.S1AG1310,2014.12,745
1122,ECTM.S1AG1310,2015.01,530.5
1123,ECTM.S1AG1310,2015.02,471.2
1124,ECTM.S1AG1310,2015.03,516.5
1125,ECTM.S1AG1310,2015.04,498.9
1126,ECTM.S1AG1310,2015.05,523.1
1127,ECTM.S1AG1310,2015.06,507.5
1128,ECTM.S1AG1310,2015.07,513.9
1129,ECTM.S1AG1310,2015.08,518.1
1130,ECTM.S1AG1310,2015.09,534.6
1131,ECTM.S1AG1310,2015.1,625.2
1132,ECTM.S1AG1310,2015.11,611.3
1133,ECTM.S1AG1310,2015.12,805.1
1134,ECTM.S1AG1310,2016.01,566.3
1135,ECTM.S1AG1310,2016.02,529.6
1136,ECTM.S1AG1310,2016.03,568.6
1137,ECTM.S1AG1310,2016.04,565
1138,ECTM.S1AG1310,2016.05,553.8
1139,ECTM.S1AG1310,2016.06,551
1140,ECTM.S1AG1310,2016.07,560.7
1141,ECTM.S1AG1310,2016.08,536
1142,ECTM.S1AG1310,2016.09,573.1
1143,ECTM.S1AG1310,2016.1,648.9
1144,ECTM.S1AG1310,2016.11,643.9
1145,ECTM.S1AG1310,2016.12,830.8
1146,ECTM.S1AG1310,2017.01,592.1
1147,ECTM.S1AG1310,2017.02,521.3
1148,ECTM.S1AG1310,2017.03,579.3
1149,ECTM.S1AG1310,2017.04,565.6
1150,ECTM.S1AG1310,2017.05,556.2
1151,ECTM.S1AG1310,2017.06,553.7
1152,ECTM.S1AG1310,2017.07,549.8
1153,ECTM.S1AG1310,2017.08,544.1
1154,ECTM.S1AG1310,2017.09,576.1
1155,ECTM.S1AG1310,2017.1,652.5
1156,ECTM.S1AG1310,2017.11,676.4
1157,ECTM.S1AG1310,2017.12,851.8
1158,ECTM.S1AG1310,2018.01,595.6
1159,ECTM.S1AG1310,2018.02,535.4
1160,ECTM.S1AG1310,2018.03,611.6
1161,ECTM.S1AG1310,2018.04,572.6
1162,ECTM.S1AG1310,2018.05,580.5
1163,ECTM.S1AG1310,2018.06,571.6
1164,ECTM.S1AG1310,2018.07,555.2
1165,ECTM.S1AG1310,2018.08,563.9
1166,ECTM.S1AG1310,2018.09,595.3
1167,ECTM.S1AG1310,2018.1,674.2
1168,ECTM.S1AG1310,2018.11,702.3
1169,ECTM.S1AG1310,2018.12,848.3
1170,ECTM.S1AG1310,2019.01,614.1
1171,ECTM.S1AG1310,2019.02,546.5
1172,ECTM.S1AG1310,2019.03,602.1
1173,ECTM.S1AG1310,2019.04,585.4
1174,ECTM.S1AG1310,2019.05,580.6
1175,ECTM.S1AG1310,2019.06,586.1
1176,ECTM.S1AG1310,2019.07,567.3
1177,ECTM.S1AG1310,2019.08,585.9
1178,ECTM.S1AG1310,2019.09,603.9
1179,ECTM.S1AG1310,2019.1,674.4
1180,ECTM.S1AG1310,2019.11,740.7
1181,ECTM.S1AG1310,2019.12,860.6
1182,ECTM.S1AG1310,2020.01,621.3
1183,ECTM.S1AG1310,2020.02,586.1
1184,ECTM.S1AG1310,2020.03,611.2
1185,ECTM.S1AG1310,2020.04,137.6
1186,ECTM.S1AG1310,2020.05,674
1187,ECTM.S1AG1310,2020.06,745.2
1188,ECTM.S1AG1310,2020.07,709.6
1189,ECTM.S1AG1310,2020.08,650.8
1190,ECTM.S1AG1310,2020.09,752.6
1191,ECTM.S1AG1310,2020.1,812.2
1192,ECTM.S1AG1310,2020.11,881.6
1193,ECTM.S1AG1310,2020.12,959.1
1194,ECTM.S1AG1310,2021.01,725.5
1195,ECTM.S1AG1310,2021.02,639.2
1196,ECTM.S1AG1310,2021.03,716.6
1197,ECTM.S1AG1310,2021.04,711
1198,ECTM.S1SG1310,2007.03,
1199,ECTM.S1SG1310,2007.04,
1200,ECTM.S1SG1310,2007.05,
1201,ECTM.S1SG1310,2007.06,
1202,ECTM.S1SG1310,2007.07,
1203,ECTM.S1SG1310,2007.08,
1204,ECTM.S1SG1310,2007.09,
1205,ECTM.S1SG1310,2007.1,
1206,ECTM.S1SG1310,2007.11,
1207,ECTM.S1SG1310,2007.12,
1208,ECTM.S1SG1310,2008.01,
1209,ECTM.S1SG1310,2008.02,
1210,ECTM.S1SG1310,2008.03,
1211,ECTM.S1SG1310,2008.04,
1212,ECTM.S1SG1310,2008.05,
1213,ECTM.S1SG1310,2008.06,
1214,ECTM.S1SG1310,2008.07,
1215,ECTM.S1SG1310,2008.08,
1216,ECTM.S1SG1310,2008.09,
1217,ECTM.S1SG1310,2008.1,
1218,ECTM.S1SG1310,2008.11,
1219,ECTM.S1SG1310,2008.12,
1220,ECTM.S1SG1310,2009.01,
1221,ECTM.S1SG1310,2009.02,
1222,ECTM.S1SG1310,2009.03,
1223,ECTM.S1SG1310,2009.04,
1224,ECTM.S1SG1310,2009.05,
1225,ECTM.S1SG1310,2009.06,
1226,ECTM.S1SG1310,2009.07,
1227,ECTM.S1SG1310,2009.08,
1228,ECTM.S1SG1310,2009.09,
1229,ECTM.S1SG1310,2009.1,
1230,ECTM.S1SG1310,2009.11,
1231,ECTM.S1SG1310,2009.12,
1232,ECTM.S1SG1310,2010.01,
1233,ECTM.S1SG1310,2010.02,
1234,ECTM.S1SG1310,2010.03,
1235,ECTM.S1SG1310,2010.04,
1236,ECTM.S1SG1310,2010.05,
1237,ECTM.S1SG1310,2010.06,
1238,ECTM.S1SG1310,2010.07,
1239,ECTM.S1SG1310,2010.08,
1240,ECTM.S1SG1310,2010.09,
1241,ECTM.S1SG1310,2010.1,
1242,ECTM.S1SG1310,2010.11,
1243,ECTM.S1SG1310,2010.12,
1244,ECTM.S1SG1310,2011.01,
1245,ECTM.S1SG1310,2011.02,
1246,ECTM.S1SG1310,2011.03,
1247,ECTM.S1SG1310,2011.04,
1248,ECTM.S1SG1310,2011.05,
1249,ECTM.S1SG1310,2011.06,
1250,ECTM.S1SG1310,2011.07,
1251,ECTM.S1SG1310,2011.08,
1252,ECTM.S1SG1310,2011.09,
1253,ECTM.S1SG1310,2011.1,
1254,ECTM.S1SG1310,2011.11,
1255,ECTM.S1SG1310,2011.12,
1256,ECTM.S1SG1310,2012.01,
1257,ECTM.S1SG1310,2012.02,
1258,ECTM.S1SG1310,2012.03,
1259,ECTM.S1SG1310,2012.04,
1260,ECTM.S1SG1310,2012.05,
1261,ECTM.S1SG1310,2012.06,
1262,ECTM.S1SG1310,2012.07,
1263,ECTM.S1SG1310,2012.08,
1264,ECTM.S1SG1310,2012.09,
1265,ECTM.S1SG1310,2012.1,
1266,ECTM.S1SG1310,2012.11,
1267,ECTM.S1SG1310,2012.12,
1268,ECTM.S1SG1310,2013.01,
1269,ECTM.S1SG1310,2013.02,
1270,ECTM.S1SG1310,2013.03,
1271,ECTM.S1SG1310,2013.04,
1272,ECTM.S1SG1310,2013.05,
1273,ECTM.S1SG1310,2013.06,
1274,ECTM.S1SG1310,2013.07,
1275,ECTM.S1SG1310,2013.08,
1276,ECTM.S1SG1310,2013.09,
1277,ECTM.S1SG1310,2013.1,
1278,ECTM.S1SG1310,2013.11,
